label,noun_count_percent,adj_count_percent,adv_count_percent,pro_count_percent,char_count,word_density,punctuation_count,upper_case_word_count,vader_pos,vader_neg,vader_neu,vader_compound,response,Response_emotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotional_sim_response/context/0,Emotional_sim_response/context/1,valence_diff,arousal_diff,dominance_diff
NOT_SARCASM,0.133333333,0.022222222,0.177777778,0.066666667,5.488888889,0.121975309,0.244444444,0.066666667,0,0.122,0.878,0.1764,      Adding your Tweet non-apology is more hollow then ever when the funding email sent just before says you won't apologize You call a hypocrite ? Make amends ! #Resign Get therapy for anger and wounds . Only one life #NoHate #Resist,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016147624,0.01270081,-0.454,0.091,-0.407
NOT_SARCASM,0.111111111,0,0.055555556,0.111111111,4.777777778,0.265432099,0.444444444,0.055555556,0,0,1,0.5,"  Now that's a pizza ! By the way , what's your spicy level ? #petesmanteca #pizza",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026919267,0.136522952,0.128,-0.101,-0.122
NOT_SARCASM,0.235294118,0,0.117647059,0.117647059,4.941176471,0.290657439,0.235294118,0.176470588,0,0.27,0.73,0.20705,      So now you are talking to yourself because you lost the argument .,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085394252,0.204076618,-1.112,0.386,0.043
NOT_SARCASM,0.052631579,0.078947368,0.026315789,0,5.947368421,0.156509695,0.263157895,0,0.21,0,0.79,0.8748,"Miryalaguda Boxoffice 1st January 2020 Morning Show + Matinee show collections #VenkyMama Raghuva theatre 9k , 32k + 👌 👌 Very good #PrathiRojuPandaage Venkatwesra 14k + , 42k + Very good Srinivasa 3500,4500 #SaiDharamTej 👌 👌 👌",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15709253,0.303426767,0.695,-0.604,0.063
NOT_SARCASM,0.206896552,0.034482759,0,0.137931034,4.413793103,0.152199762,0.24137931,0.034482759,0.203,0.105,0.691,0.70015,  From someone who hates #Guns and Have a #fear of them - Just makes me feel safer to see them - Like #NoSmoking signs ! x x,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064305445,0.247399935,0.903,-0.619,0.443
NOT_SARCASM,0.173913043,0.130434783,0.043478261,0.086956522,3.695652174,0.160680529,0.217391304,0.043478261,0.48,0,0.52,0.9035,🍗 I ’ m glad we ’ ve got that sorted now God . Thanks ! — — — #God #Jesus #HolySpirit,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015404574,0.259755465,0.806,-0.494,0.126
NOT_SARCASM,0.043478261,0.043478261,0,0,4.434782609,0.192816635,0.391304348,0.130434783,0,0,1,0.5,    And for the deal that Bulls offering ? Shaq Harrison and a pick ? ? Cmon Pelinka ! ! <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130899872,0.058196643,-0.243,-0.38,-0.507
NOT_SARCASM,0.117647059,0,0.117647059,0.058823529,4.882352941,0.287197232,0.529411765,0.117647059,0.2,0,0.8,0.7294,  I honestly can't tell if that's a portrait or a photograph ... either way ...,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058711134,0.053529285,-0.768,-0.579,-0.501
NOT_SARCASM,0.153846154,0.076923077,0.076923077,0.153846154,4.153846154,0.319526627,0.153846154,0.076923077,0,0,1,0.5,  Is this you indirectly askin me out for a pint ?,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002014246,0.027608561,-0.643,-0.14,-0.603
NOT_SARCASM,0.176470588,0.058823529,0.058823529,0.117647059,4.352941176,0.256055363,0.470588235,0.176470588,0,0.164,0.836,0.3138,      Awww . Stance and can't .. hug me until it feels right .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006612661,0.164881073,1.584,0.421,0.923
NOT_SARCASM,0.166666667,0.033333333,0.233333333,0.083333333,4.55,0.075833333,0.1,0.05,0.067,0.153,0.78,0.18045,"  It ’ s not strange humans do adapt , I ’ ve adapted to our ridiculously hot weather here , so naturally when I spend around 3 weeks there en route to Lebanon my body goes into shock ! ! ! Not to forget the québécois accent that ’ s another shocker there 😂 😂 😂 st Jean",fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021210493,0.027240045,-0.55,0.483,-0.3
NOT_SARCASM,0.096774194,0.064516129,0.032258065,0.064516129,6.225806452,0.200832466,0.258064516,0.032258065,0.202,0,0.798,0.8825,11/11 Their story has been perennially popular and the #fairytale Beauty and the Beast gets its origins from it . Cupid and Psyche - William Adolphe Bouguereau <URL> #MythologyMonday #mythology,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20137803,0.226999523,0.061,-0.798,0.014
NOT_SARCASM,0,0,0,0,3.909090909,0.355371901,0.181818182,0.090909091,0,0,1,0.5,  Big tick for the note from the hemi .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107569919,0.10740261,-1.219,-0.453,-1.057
NOT_SARCASM,0.222222222,0.074074074,0.037037037,0.111111111,4.925925926,0.182441701,0.185185185,0.037037037,0,0,1,0.5,  that your call name is ' don't be sheep ' but your words reflect that you are a sheep making blanket assumptions about people !,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331784689,0.0554398,-0.208,-0.675,-0.218
NOT_SARCASM,0.172413793,0.034482759,0.068965517,0.137931034,4.448275862,0.153388823,0.24137931,0.206896552,0,0.122,0.878,0.24265,      We WENT ! We brought our medically complex kids in tow . We FOUGHT to get there . #hate is now the heart of USA,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027041592,0.034875968,1.038,-0.063,0.206
NOT_SARCASM,0.222222222,0,0,0.111111111,4.111111111,0.228395062,0.388888889,0.222222222,0,0,1,0.5,"      U go have catnap , fluids & we send you lots of & #purrs",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254197921,0.226769683,-0.884,-0.276,0.094
NOT_SARCASM,0.142857143,0.017857143,0.071428571,0.142857143,4.303571429,0.07684949,0.178571429,0.089285714,0.253,0,0.747,0.95565,"      I like it as well ! We did something like this months back . It was so much fun . My nieces helped me to go through a figure out each state our followers helped to clear a list . We hit all 50 states , Canada , and the UK .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040974001,0.086999963,-0.02,-0.115,-0.151
NOT_SARCASM,0.0625,0.0625,0.0625,0.0625,6.0625,0.37890625,0.4375,0.125,0.172,0,0.828,0.7202,It Gets Better #poetry from the #book Things Happen available now at <URL> #poetrycommunity <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060365311,0.080305287,0.168,-0.046,0.23
NOT_SARCASM,0.162162162,0.027027027,0.027027027,0.081081081,4.675675676,0.126369613,0.378378378,0.162162162,0.318,0,0.682,0.9467,"      Our 1st Family is the GREATEST ! ! ! Nothing has compared since John & Abigail Adams , George Washington said they were ! ! ! I thank God daily for & <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1607591,0.153818023,0.462,-0.064,0.181
NOT_SARCASM,0.230769231,0,0.076923077,0.153846154,4.615384615,0.177514793,0.269230769,0.076923077,0.125,0.083,0.792,0.625,"    To quote #TheDonald , it is - she honestly seemed to think she was owed the Presidency , on her name alone .",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228386959,0.054014956,-0.412,0.045,-0.534
NOT_SARCASM,0.142857143,0.095238095,0,0.095238095,4.238095238,0.201814059,0.142857143,0.095238095,0,0.273,0.727,0.20085,  I don ’ t disagree . Put you in that Florida offense and Katie bar the fking door !,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345502088,0.020322724,-1.342,-0.252,-0.022
NOT_SARCASM,0.285714286,0.047619048,0.095238095,0.19047619,4.857142857,0.231292517,0.380952381,0.238095238,0.149,0,0.851,0.71075,      lol actually I can think 4 myself & that's why I've been calling her out sinc <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049863283,0.016329008,0.557,-0.318,0.051
NOT_SARCASM,0.095238095,0.047619048,0.047619048,0.047619048,4.238095238,0.201814059,0.142857143,0.19047619,0.236,0,0.764,0.78595,    Excellent run from Aunty L always aiming high . She WILL get a trophy ❤ ️ ❤ ️,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019734931,0.036843354,0.018,0.251,0.458
NOT_SARCASM,0.117647059,0.058823529,0.058823529,0.058823529,4.588235294,0.269896194,0.352941176,0.176470588,0.244,0,0.756,0.818,      And am super about it . Stay tuned for more folks ! #TaxPlus,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035527823,0.06374113,0.23,-0.601,-0.17
NOT_SARCASM,0.083333333,0.083333333,0,0,3.916666667,0.163194444,0.333333333,0.166666667,0.317,0,0.683,0.87895,      Wow . Way to reply to a tweet that ’ s 2 years old before SA - 1 support ...,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587044863,0.040312954,-0.911,-0.398,-0.064
NOT_SARCASM,0.152173913,0.065217391,0.065217391,0.130434783,4.673913043,0.101606805,0.173913043,0.065217391,0.355,0,0.645,0.96855,"  Upgrading is always fun , we truly appreciate your loyalty . ♥ I have sweet news , 90 days after your last phone purchase you receive a discount when you upgrade to a new phone . 💸 Locate a store → <URL> - Day",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050773693,0.018206354,0.09,0.066,-0.134
NOT_SARCASM,0.125,0.041666667,0.125,0,5.083333333,0.211805556,0.25,0.041666667,0,0.118,0.882,0.28925,  i opened another can .. and sadly there is almost 35g of juice so only about 60g of actual tina .. #whokeepsthejuice,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0329932,0.208151083,0.581,-0.144,-0.059
NOT_SARCASM,0.148148148,0.037037037,0.074074074,0.037037037,4.444444444,0.164609053,0.222222222,0.074074074,0,0,1,0.5,"    I've wondered that with some ppl too . To not have any empathy for others , those ppl are devoid of a soul .",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092551037,0.11089414,0.41,-0.449,0.401
NOT_SARCASM,0.054054054,0.135135135,0.027027027,0.081081081,4.189189189,0.113221329,0.351351351,0.135135135,0.205,0,0.795,0.86695,"      Hello #Divas ! 😀 I wish you all a new #week of many #blessings and . May our day be and full of brotherly . Good week , girls ! 😉 🌷 <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105325905,0.375502122,0.134,-0.073,-0.199
NOT_SARCASM,0.19047619,0.095238095,0.047619048,0.047619048,5.571428571,0.265306122,0.285714286,0.095238095,0.182,0,0.818,0.80575,    ... Mullahs are very happy that Trump was elected . They scored big time against Modernist and reformists,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262982594,0.072607844,0.484,0.314,0.277
NOT_SARCASM,0.12,0.08,0,0.08,5.96,0.2384,0.44,0.16,0.525,0,0.475,0.97425,"      You're , Rex ! And you're setting a great example of support , encouragement and friendship in this amazing #WritingCommunity <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210725937,0.006846638,1.147,0.199,0.768
NOT_SARCASM,0.291666667,0.083333333,0.083333333,0.166666667,4.166666667,0.173611111,0.083333333,0.166666667,0.224,0,0.776,0.7997,"  I think I was being silly , but it means more than I can say to know good people are out there",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002774142,0.39423028,0.111,0.156,0.173
NOT_SARCASM,0.235294118,0.117647059,0.117647059,0.117647059,4.058823529,0.238754325,0.529411765,0.058823529,0.167,0,0.833,0.71075,  gets it ... We can all afford to be nice . .. #Smiles are #Free,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160165319,0.006314256,0.092,-0.346,0.083
NOT_SARCASM,0.206896552,0.103448276,0,0.068965517,4.75862069,0.164090369,0.24137931,0.068965517,0.116,0,0.884,0.6806,"  While i agree with the "" everyone is a butterfly "" thing , this is a singing competition . And she CANNOT sing . Saying it #positive",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006853709,0.087726754,0.446,0.312,0.189
NOT_SARCASM,0.142857143,0.047619048,0,0.047619048,5.714285714,0.272108844,0.333333333,0.095238095,0,0.096,0.904,0.42345,"    No , but rioting seems be a part of our American history #Bostonteaparty ; #whiskeyrebellion ; 1896 election",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06032173,0.716140314,-0.221,-0.324,-0.889
NOT_SARCASM,0.166666667,0,0,0.055555556,4.944444444,0.274691358,0.111111111,0.111111111,0,0,1,0.5,    All of these players were linked to us under Sarri and Barella is at football,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071791454,0.472982927,0.454,0.352,-0.145
NOT_SARCASM,0.321428571,0.035714286,0.107142857,0.107142857,4.607142857,0.164540816,0.178571429,0.035714286,0.166,0,0.834,0.7781,  yeah well I'm going to go away from it and I'm gonna put on an audiobook try and resist looking for a few hours ! #stressed,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096344859,0.376733136,-0.644,0.34,0.104
NOT_SARCASM,0.238095238,0.047619048,0,0.142857143,5.047619048,0.240362812,0.333333333,0.238095238,0,0,1,0.5,"      What I understand is the brain-pan of a man who is a licensed , practicing neuros <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01957781,0.074456357,0.441,-0.431,0.532
NOT_SARCASM,0.15,0.05,0,0.1,5.25,0.2625,0.4,0.1,0,0,1,0.5,    She is a patriotic pro-democracy activist .. Did you know that #Freedom of #Expression is a ?,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060620815,0.072175459,1.874,-0.44,1.269
NOT_SARCASM,0.097560976,0.146341463,0,0,5.853658537,0.142772159,0.12195122,0.073170732,0.086,0.072,0.841,0.57655,      2014 demonstrated the effectiveness of the wonderful democratic institution that is the secret ballot . All the noise on the street made by the oafish minority defeated by the silent pencil marks of the sensible majority .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107306328,0.206844047,-0.755,0.109,-0.182
NOT_SARCASM,0.055555556,0.166666667,0,0,5.666666667,0.314814815,0.333333333,0,0.262,0,0.738,0.74695,getting closer to a new friend / business partner . . 🧿 🧿 🧿 #sunshineoracle #oracle #messagefromspirit,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09152827,0.035746087,0.243,0.32,-0.19
NOT_SARCASM,0.170731707,0.024390244,0,0.048780488,5.487804878,0.133848899,0.219512195,0.097560976,0.234,0,0.766,0.91565,4 . Please share this compete tweet with all you feel should know . Alberta is going to be the leader in The #INDIGENOUS #recovery movement !       #AbLeg please support all our organizations in making this happen,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092776973,0.086123445,0.245,-0.106,0.171
NOT_SARCASM,0.25,0.0625,0.0625,0.125,4.875,0.3046875,0.4375,0.125,0.172,0.086,0.741,0.6691,    and it's hard for me to #ignore when #twitter is promoting #hate !,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048237326,0.233592528,-0.514,-0.245,-0.64
NOT_SARCASM,0.125,0,0.09375,0.15625,4.0625,0.126953125,0.1875,0.125,0,0,1,0.5,  Aww . I still have 2 of my 4 Dr . Pepper Star Trek Glasses from 1978 . I still remember when I dropped my Dr . McCoy glass .,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168011482,0.045878955,-0.396,-0.15,0.109
NOT_SARCASM,0.173913043,0.130434783,0.130434783,0,4.608695652,0.200378072,0.260869565,0.130434783,0.476,0,0.524,0.94785,      Just wanted to make u smile 😊 hope u feel ok today #family #newmie love 💕 always #loud n,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074143873,0.211923149,0.991,0.736,0.658
NOT_SARCASM,0.117647059,0,0.029411765,0.088235294,4.5,0.132352941,0.176470588,0.147058824,0.106,0,0.894,0.7463,"      Thanks lads ! I have a couple of left over SMD PCBs from my Wemos motor controller design , so will get the gear and try it with this .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134737062,0.075972581,0.081,0.106,0.469
NOT_SARCASM,0.12,0.08,0.08,0.16,4.2,0.168,0.2,0.04,0,0.128,0.872,0.27755,"  Only the kind of man he is , his character , his view on anyone who isn't white and rich and male .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060600754,0.008314851,1.165,-0.11,0.899
NOT_SARCASM,0.066666667,0.133333333,0,0,4.333333333,0.288888889,0.333333333,0.133333333,0.222,0,0.778,0.6872,"    This is a rare interaction . More of these , please .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102208217,0.014723482,0.574,0.187,-0.434
NOT_SARCASM,0.222222222,0,0.111111111,0.111111111,4.111111111,0.228395062,0.277777778,0.222222222,0,0.236,0.764,0.21405,    I tend to hate nothing . I did long ago and #hate eats light .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05020432,0.275562196,-1.329,0.444,0.035
NOT_SARCASM,0.111111111,0.055555556,0.166666667,0.111111111,4.722222222,0.262345679,0.777777778,0.166666667,0,0,1,0.5,    I bet he knows the biggest biggly words ever ... ... words ... biggly ...,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718285018,0.31441971,0.047,-0.056,-0.116
NOT_SARCASM,0.142857143,0.071428571,0.107142857,0.142857143,4.607142857,0.164540816,0.25,0.107142857,0.304,0.096,0.6,0.83725,  Ha ! I'm not here for pseudo fame like you . I have a fulfilling life and career . I don't need strangers approval online .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274495834,0.03187203,0.811,0.46,0.543
NOT_SARCASM,0.214285714,0.035714286,0.071428571,0.178571429,4.25,0.151785714,0.142857143,0.107142857,0.404,0.083,0.512,0.92065,  I just want my friends to know I'm not a hateful person . I feel like I'm on the verge of losing a lot of friends,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101199834,0.053730883,-0.063,0.548,-0.347
NOT_SARCASM,0.257142857,0,0.057142857,0.057142857,5.057142857,0.144489796,0.342857143,0.028571429,0,0.155,0.845,0.2094,  Of course it is . Don't be surprised . Or disappointed . It was always going to happen . Get into the prayer . That's the refuge and consolation . #beauty #truth #Catholic,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053263127,0.174686184,0.115,-0.203,-0.165
NOT_SARCASM,0.176470588,0.058823529,0,0,4.529411765,0.266435986,0.352941176,0.235294118,0.362,0,0.638,0.88915,      lmao kind of funny - facts must have gotten in the w <URL>,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003354458,0.020473768,0.797,-0.596,0.749
NOT_SARCASM,0.233333333,0,0.066666667,0.133333333,4.7,0.156666667,0.1,0.1,0,0,1,0.5,"    I ’ m not allowed in the BigBed room , but Muvver says she can hear me doing my sofa scratting from upstairs at night sometimes 😁",fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034490765,0.183802878,0.3,-0.367,0.618
NOT_SARCASM,0.157894737,0,0,0.052631579,6.105263158,0.32132964,0.473684211,0.315789474,0,0,1,0.5,"      #grandchildren #ourfuture #littleminds These are My Grandchildren , Through Them I Live On X <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155189286,0.03851098,0.499,-0.093,0.066
NOT_SARCASM,0.107142857,0.035714286,0.142857143,0.107142857,4.392857143,0.156887755,0.535714286,0.178571429,0,0,1,0.5,"      Even I can now say ... "" back in my day ... "" "" I remember when toblerones were this big ! "" #suffolkhour",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060801614,0.2014856,0.603,-0.049,0.445
NOT_SARCASM,0.103448276,0.137931034,0.068965517,0.034482759,4.793103448,0.165279429,0.310344828,0.172413793,0,0,1,0.5,"#ZOOMORPHISM IN THE FATHERLAND Young lady , there ’ s a bin right there ! You are a real #Dreckspatz or “ Filth-Sparrow ” — - #German <URL>",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.470860953,0.480802273,0.583,-0.467,0.229
NOT_SARCASM,0.047619048,0.142857143,0,0,4.666666667,0.222222222,0.285714286,0.142857143,0.162,0,0.838,0.7202,"      a bit belated retweet , good going , another one in the bag , last 2019 marathon",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00718475,0.142003347,-0.362,-0.303,-0.324
NOT_SARCASM,0.181818182,0.045454545,0.090909091,0.045454545,4.454545455,0.202479339,0.181818182,0.136363636,0,0.163,0.837,0.21405,"      nobody wants or is having or ever shall have sex with you , why ya hate on women",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155496535,0.428948614,0.37,0.369,0.149
NOT_SARCASM,0.066666667,0.133333333,0.1,0.033333333,4.166666667,0.138888889,0.366666667,0.033333333,0.308,0.056,0.637,0.87275,"  But we can still say , "" Screw the Trump voters "" - - bc #angry , just wish enlightenment , not wish anyone ill . 100 %",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18258553,0.105133377,0.438,0.203,0.455
NOT_SARCASM,0,0,0,0,3.909090909,0.355371901,0.181818182,0.090909091,0,0,1,0.5,  Big tick for the note from the hemi .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107569919,0.10740261,-1.219,-0.453,-1.057
NOT_SARCASM,0.19047619,0.142857143,0.047619048,0.095238095,4.857142857,0.231292517,0.285714286,0.047619048,0.135,0.164,0.701,0.42715,"  most environmental problems are caused by people . Wish we , the people , realize it now ! #fact",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291221479,0.285049218,0.368,0.154,0.232
